Degraded,MOS_CNN,MOS_polqa,MOS_P563,MOS_PESQ,CNNerr,PESQerr,P563err,CNNacc,PESQacc,P563acc
Catbells-20111007-pxh_a0245_plr1_opus,4.262389,3.86,1.0,4.077000141143799,0.4023891830444337,0.21700014114379895,2.86,94.7123629034897,97.14848697577136,62.417871222076215
xenobyte72-20080530-pgo_b0130_plr3_evs,4.352422,4.02,0.0,3.4159998893737793,0.33242223739624066,0.6040001106262203,4.02,95.7217215264319,92.22651080275135,48.262548262548265
anonymous-20100308-anr_a0081_plr5_evs,3.676047,2.17,1.0,3.0460000038146973,1.5060470867156983,0.8760000038146973,1.17,74.5600154270997,85.20270263826525,80.23648648648648
toddh-20111105-lgw_b0228_plr3_evs,0.9656675,4.31,0.0,3.2750000953674316,3.3443325138092037,1.034999904632568,4.31,58.507040771597964,87.15881011622123,46.52605459057072
anonymous-20080919-xlh_b0424_plr3_evs,4.8041143,3.11,1.0,3.753000020980835,1.69411434173584,0.6430000209808351,2.11,75.3044556598274,90.62682185159133,69.24198250728863
soulphox-20100120-bmy_a0457_plr1_opus,2.6588752,4.4,0.0,4.2779998779296875,1.741124773025513,0.12200012207031286,4.4,78.6365058524477,98.50306598686733,46.012269938650306
hstech-20130424-lxv_b0192_plr3_opus,3.856366,3.83,0.0,3.9560000896453857,0.02636591911315911,0.12600008964538567,3.83,99.65216465549922,98.3377296880556,49.47229551451188
jddcef-20110826-ion_b0381_plr5_opus,4.4187865,4.1,0.0,3.507999897003174,0.3187865257263187,0.5920001029968258,4.1,95.9390251499832,92.45859741405317,47.77070063694268
jaiger-20061231-vf7_vf7-05_plr3_opus,2.4680116,4.58,0.0,4.198999881744385,2.1119883823394776,0.3810001182556153,4.58,74.64599781105069,95.42616904855204,45.01800720288115
ralfherzog-20071126-en22_en22-18_plr3_opus,4.537468,1.0,0.0,1.0290000438690186,3.5374679565429688,0.029000043869018555,1.0,25.526990388569075,99.38947276065224,78.94736842105263
anonymous-20100513-yrv_b0103_plr3_opus,3.2479856,4.73,1.0,4.172999858856201,1.4820143985748295,0.5570001411437993,3.7300000000000004,82.52341511114588,93.43160210915332,56.014150943396224
anonymous-20110815-sgs_rb-05_plr3_opus,3.857332,3.26,1.0,3.8519999980926514,0.5973319911956789,0.5919999980926516,2.26,91.47885889877776,91.55492156786516,67.76034236804566
robin-20070212-vf2_vf2-33_plr1_evs,4.9151382,4.56,0.0,3.7890000343322754,0.35513824462890664,0.7709999656677242,4.56,95.72637491421291,90.72202207379394,45.12635379061371
tsmock-20120806-hrw_b0374_plr5_opus,3.8598626,3.99,0.0,3.7139999866485596,0.13013743400573752,0.27600001335144064,3.99,98.31863780354344,96.43410835463256,48.44961240310077
volkerbradley-20121230-zrd_b0407_plr3_opus,3.9920475,4.1,0.0,4.014999866485596,0.10795245170593226,0.08500013351440394,4.1,98.6248095324085,98.91719575140887,47.77070063694268
tsmock-20121207-dwx_b0500_plr1_opus,3.07811,4.16,0.0,4.051000118255615,1.0818900203704835,0.10899988174438491,4.16,86.32250290302802,98.6219989665691,47.408343868520866
ColinBeckingham-20091211-zcy_a0409_plr5_opus,3.6983798,3.81,1.0,4.144999980926514,0.11162024497985845,0.3349999809265136,2.81,98.52354173307066,95.56878332107786,62.83068783068783
glenn-20080119-wpe_b0449_plr1_opus,1.0365448,1.99,0.0,3.3340001106262207,0.9534552001953125,1.3440001106262207,1.99,83.3892822265625,76.58536392637247,65.33101045296166
csawtell-10112006_rp021_plr1_opus,4.013791,3.95,1.293282,3.8959999084472656,0.0637910842895506,0.05400009155273455,2.656718,99.17154435987597,99.29870010970474,65.49716883116884
ralfherzog-20071211-en36_en36-29_plr5_opus,2.26498,1.0,0.0,1.0520000457763672,1.2649800777435303,0.05200004577636719,1.0,73.36884046855725,98.90526219418174,78.94736842105263
ralfherzog-20071215-en39_en39-51_plr1_evs,4.479145,1.0,0.0,1.0369999408721924,3.479145050048828,0.03699994087219238,1.0,26.75484105160362,99.2210538763749,78.94736842105263
spych102-20120324-ddt_b0066_plr1_opus,1.0177939,4.5,0.0,4.038000106811523,3.482206106185913,0.46199989318847656,4.5,57.791441137140446,94.40000129468513,45.45454545454546
StuartDundas-20110201-txw_a0033_plr5_opus,3.7504869,3.86,1.0,3.690999984741211,0.10951314926147449,0.16900001525878894,2.86,98.56093102153122,97.77923764443116,62.417871222076215
anonymous-20101116-doi_b0222_plr3_evs,4.190002,4.22,1.0,3.8289999961853027,0.029998035430907954,0.391000003814697,3.2199999999999998,99.62361310626213,95.09410283795863,59.59849435382685
pkkikibig-20100105-xib_a0268_plr1_opus,4.110243,4.62,0.0,4.216000080108643,0.5097571563720704,0.40399991989135753,4.62,93.90971139340418,95.17323871097543,44.80286738351255
anonymous-20100216-pdt_b0351_plr1_opus,2.608703,4.54,1.0,4.386000156402588,1.9312971019744873,0.15399984359741214,3.54,76.70329189415575,98.14234205551976,57.29794933655006
ralfherzog-20080312-en59_en59-31_plr3_evs,3.8793175,1.0,0.0,1.0410000085830688,2.87931752204895,0.04100000858306885,1.0,39.38278900949579,99.13684192456697,78.94736842105263
camdixon-20130819-oqd_a0219_plr3_opus,3.404092,4.5,1.592801,3.946000099182129,1.0959079265594482,0.5539999008178711,2.9071990000000003,86.71626755685517,93.28484968705611,64.76122424242423
anonymous-20100828-qtg_a0345_plr3_opus,1.0238357,3.29,1.0,3.5799999237060547,2.2661643409729004,0.28999992370605465,2.29,67.8101656111804,95.88068290190263,67.4715909090909
Chandri-20090902-rpp_b0432_plr3_opus,4.0626297,3.77,1.0,3.8540000915527344,0.29262969970703123,0.08400009155273436,2.77,96.10864761027884,98.88297750594768,63.16489361702127
ColinBeckingham-20100119-ogj_b0047_plr1_opus,3.7638216,3.86,1.0,3.3259999752044678,0.0961783981323241,0.5340000247955321,2.86,98.73615771179601,92.98291688836358,62.417871222076215
severaltimes-20121101-yqg_a0410_plr5_evs,3.25431,4.11,0.0,3.615000009536743,0.8556901073455814,0.49499999046325716,4.11,89.11335741290608,93.70229019766849,47.70992366412214
anonymous-20121018-clm_b0248_plr3_evs,4.0524235,2.64,1.0,3.5199999809265137,1.4124234771728514,0.8799999809265135,1.6400000000000001,77.89634621012752,86.22848230161951,74.33489827856025
anonymous-20100608-aqj_b0281_plr3_evs,4.298028,3.53,1.9706599999999999,3.5980000495910645,0.7680279922485354,0.06800004959106465,1.55934,89.45016494164099,99.06593338473812,78.5804945054945
anonymous-20140108-eyp_b0098_plr1_opus,4.196772,4.68,1.707799,4.02400016784668,0.48322790145873995,0.65599983215332,2.9722009999999996,94.2677591760529,92.21827008121804,64.74257413997628
jales-20130831-sdu_a0476_plr1_opus,2.7566571,4.69,0.0,4.211999893188477,1.9333428764343266,0.47800010681152383,4.69,77.09309388110988,94.33649162545588,44.43127962085308
vertago1-20090805-hyu_a0358_plr1_opus,4.1573324,2.8,0.0,3.7230000495910645,1.3573324203491213,0.9230000495910646,2.8,79.2773676282577,85.90839618944939,57.25190839694657
pmahoney-10102006_cc017_plr1_evs,3.3867514,2.99,0.0,3.759999990463257,0.3967514133453367,0.7699999904632566,2.99,94.11348051416414,88.57566779728106,55.637982195845694
ralfherzog-20071209-en34_en34-45_plr1_opus,3.8515513,1.0,0.0,1.0410000085830688,2.8515512943267822,0.04100000858306885,1.0,39.96734117206774,99.13684192456697,78.94736842105263
robin-20070409-vf22_vf22-23_plr1_evs,2.3755689,4.72,0.0,3.8610000610351562,2.3444311332702634,0.8589999389648435,4.72,72.32076584096501,89.8583242152911,44.27390791027154
pcsnpny-20150221-jtu_b0137_plr5_opus,3.5532954,4.19,0.0,3.8350000381469727,0.6367046260833744,0.35499996185302773,4.19,91.98105004932778,95.52896773484852,47.22921914357683
pcsnpny-20150326-jau_b0248_plr1_evs,3.8185406,4.53,0.0,4.0329999923706055,0.7114594268798831,0.4970000076293948,4.53,91.40749484444586,93.99758444892035,45.289855072463766
ralfherzog-20071206-en30_en30-06_plr1_evs,3.3012714,1.0,0.0,1.0329999923706055,2.301271438598633,0.03299999237060547,1.0,51.55218024002878,99.30526331851357,78.94736842105263
anonymous-20160802-blo_e0180_plr1_opus,3.2328694,3.76,1.0,4.001999855041504,0.5271306133270262,0.24199985504150412,2.76,92.98095055489978,96.7776317571038,63.24900133155793
Shakeel-20140926-dun_a0589_plr1_opus,3.9771075,4.1,1.349505,4.203000068664551,0.12289247512817347,0.10300006866455114,2.750495,98.43449076269843,98.68789721446431,64.96184713375797
JayCutlersBrother-20080919-ovg_a0406_plr1_evs,3.6807504,4.75,1.0,4.0929999351501465,1.0692496299743652,0.6570000648498535,3.75,87.42059258853688,92.27058747235466,55.88235294117647
ralfherzog-20080315-en61_en61-48_plr1_opus,4.5551944,1.0,0.0,1.062999963760376,3.55519437789917,0.06299996376037598,1.0,25.15380257054379,98.67368497346577,78.94736842105263
ralfherzog-20071126-en24_en24-96_plr1_evs,4.29541,1.0,0.0,1.0460000038146973,3.29541015625,0.046000003814697266,1.0,30.62294407894737,99.03157886705901,78.94736842105263
kmitch-20100603-yum_a0080_plr5_opus,4.1645904,4.35,0.0,3.989000082015991,0.18540964126586879,0.36099991798400843,4.35,97.71099208313743,95.54321088908631,46.296296296296305
ParthC-20141124-koq_b0329_plr5_opus,3.6039324,4.45,1.025024,3.9519999027252197,0.8460676193237306,0.49800009727478045,3.424976,89.68210220336914,93.92682808201488,58.23199999999999
anonymous-20121225-iwm_b0016_plr1_opus,4.311443,4.4,1.0,4.2729997634887695,0.08855714797973668,0.12700023651123082,3.4000000000000004,98.9134092272425,98.44171488943275,58.282208588957054
anonymous-20090311-icj_b0027_plr1_opus,3.2832544,4.78,1.0,4.038000106811523,1.4967456150054934,0.7419998931884768,3.7800000000000002,82.45315808903291,91.30129081842348,55.68581477139508
farmerjack-20080918-dmj_ar-01_plr5_evs,1.1493661,4.78,1.0,3.6619999408721924,3.6306338596343997,1.1180000591278079,3.7800000000000002,57.43688323992498,86.89331700905267,55.68581477139508
scotsabe-20120910-oqr_a0144_plr3_evs,4.121266,4.2,0.0,4.005000114440918,0.07873411178588885,0.1949998855590822,4.2,99.00963381401398,97.54717125082915,47.16981132075472
zlp-20100110-ujo_a0028_plr3_opus,4.2290387,3.82,0.0,4.156000137329102,0.409038715362549,0.3360001373291017,3.82,94.59658235980781,95.56142487015718,49.53764861294584
rortiz-20100209-omx_b0230_plr5_opus,4.752904,3.99,0.0,3.9149999618530273,0.7629039382934568,0.07500003814697287,3.99,90.14335997036878,99.03100725908304,48.44961240310077
hchauhan-20160614-xgq_e0228_plr1_evs,1.1532236,4.71,0.0,4.140999794006348,3.5567763662338256,0.5690002059936523,4.71,57.957726167448875,93.27422924357386,44.326241134751776
anonymous-20131120-mgm_b0197_plr3_evs,4.206732,3.42,1.191798,3.5,0.7867317962646485,0.08000000000000007,2.228202,89.027450540242,98.88423988842399,68.92326359832636
DavidL-20091117-ocj_a0572_plr1_evs,3.4452372,4.03,1.898693,3.9089999198913574,0.5847628402709963,0.12100008010864283,2.1313070000000005,92.48376811991007,98.44472904744676,72.60530848329049
norzarfan-20091004-ldt_a0413_plr5_evs,3.5072925,4.32,0.0,3.4670000076293945,0.8127074909210208,0.8529999923706058,4.32,89.92927520543964,89.42998770296647,46.46840148698884
mgfrobozz-20130824-iad_a0084_plr5_evs,3.790823,4.27,0.0,3.927000045776367,0.47917701721191364,0.3429999542236324,4.27,94.02522422429035,95.72319259072778,46.758104738154614
PoHandle-20091222-klf_rb-26_plr5_opus,0.9844635,3.66,1.5102280000000001,3.7300000190734863,2.6755364871025087,0.07000001907348619,2.149772,63.89289491089732,99.05533037687603,70.98823211875843
tomhannen-20080409_rp-13_plr5_opus,2.966972,2.88,0.0,3.802999973297119,0.08697211265563976,0.9229999732971192,2.88,98.68820342902504,86.0784317753074,56.56108597285068
violet6008-20121119-myk_a0342_plr1_evs,3.3175013,4.68,0.0,4.107999801635742,1.3624986934661862,0.5720001983642575,4.68,83.8375006706265,93.21470701821758,44.48398576512456
tomhannen-20080409_cc-17_plr1_evs,3.7445612,2.03,0.0,3.309999942779541,1.7145611953735354,1.2799999427795412,2.03,70.33631149872775,77.85467227025015,64.87889273356402
Coren-20141121-ugy_b0284_plr5_opus,3.42818,2.74,1.0,3.38100004196167,0.6881799793243406,0.6410000419616697,1.7400000000000002,89.39630232165885,90.12326591738568,73.18952234206472
anonymous-20110603-gmi_ar-24_plr3_evs,3.222079,4.59,1.0,3.950000047683716,1.3679209613800047,0.639999952316284,3.59,83.59807000743399,92.32613966047622,56.95443645083933
robertburrelldonkin-20070902-rp_rp-16_plr1_evs,4.0869265,2.44,0.0,3.371000051498413,1.6469264602661133,0.9310000514984131,2.44,73.3937567000628,84.95961144590609,60.58158319870759
lindavg-20081007-ahj_b0330_plr5_evs,3.7116728,4.61,0.0,3.8459999561309814,0.8983272171020511,0.7640000438690189,4.61,89.25445912557355,90.86124349438973,44.85645933014353
anonymous-20150512-pzo_a0344_plr1_evs,4.5287285,2.24,1.0,3.1730000972747803,2.2887284851074217,0.9330000972747801,1.2400000000000002,61.790843320410325,84.42403844282504,79.29883138564273
Catbells-20111008-awq_a0034_plr3_opus,4.153194,4.05,1.0,2.9809999465942383,0.10319395065307635,1.0690000534057615,3.05,98.67700063265286,86.29487111018254,60.8974358974359
anonymous-20100610-cho_b0437_plr1_opus,3.3937266,4.75,1.0,4.389999866485596,1.3562734127044678,0.3600001335144043,3.75,84.04384220347686,95.76470431159524,55.88235294117647
LunaTick-20080329-vf2_vf2-13_plr3_evs,2.96283,1.0,1.0,1.0670000314712524,1.9628300666809082,0.06700003147125244,0.0,58.67726175408614,98.58947302165784,100.0
bjb-20120127_vf24-40_plr1_evs,3.9126403,1.0,1.0,1.0210000276565552,2.912640333175659,0.021000027656555176,0.0,38.681256143670325,99.55789415459884,100.0
anonymous-20090527-frh_b0350_plr1_opus,1.1779866,3.77,1.033579,4.252999782562256,2.5920133781433106,0.48299978256225584,2.736421,65.53173699277512,93.57713055103383,63.61142287234042
robin-20070212-vf1_vf1-08_plr3_opus,3.8179393,3.8,0.0,3.993000030517578,0.017939281463623225,0.1930000305175783,3.8,99.76239362299837,97.44370820506519,49.668874172185426
anonymous-20090121-etx_a0537_plr1_evs,3.5108407,3.39,1.0,3.694000005722046,0.12084065437316882,0.3040000057220458,2.39,98.30755386031977,95.74229683862681,66.52661064425772
unbridledrage-20090106-bvx_b0058_plr5_opus,1.0216094,4.77,0.0,4.0320000648498535,3.748390574455261,0.7379999351501461,4.77,56.00480546414013,91.33802893016261,44.01408450704225
anonymous-20080119-pxh_a0280_plr5_evs,4.5034986,1.96,1.130843,2.9489998817443848,2.5434985542297364,0.9889998817443848,0.8291569999999999,55.45536682609919,82.67951170325071,85.47886164623468
anonymous-20090322-lhq_a0444_plr3_evs,3.196565,4.45,1.48892,3.878999948501587,1.2534350872039797,0.5710000514984133,2.96108,84.71420625361,93.03658473782423,63.88926829268293
LAVEENAZ-20100516-gpj_a0511_plr1_opus,2.2911558,4.37,1.0,4.195000171661377,2.0788441848754884,0.17499982833862315,3.37,74.39847062961222,97.84482970026326,58.49753694581281
anonymous-20090709-vhw_b0031_plr3_evs,4.3181243,3.2,2.260955,3.194000005722046,1.1181242942810057,0.005999994277954279,0.9390450000000001,83.91188065782725,99.9136691470798,86.48856115107914
tomhannen-20080411-bqm_a0391_plr1_opus,2.5922616,4.38,0.0,4.052000045776367,1.787738447189331,0.3279999542236327,4.38,78.01059720554329,95.9655602186515,46.125461254612546
pcsnpny-20150205-qww_b0533_plr1_opus,4.373779,4.74,0.0,4.269000053405762,0.3662211799621584,0.4709999465942385,4.74,95.68644075427375,94.45229744883112,44.169611307420496
ralfherzog-20071120-en18_en18-04_plr1_opus,4.1825414,1.0,0.0,1.034999966621399,3.1825413703918457,0.034999966621398926,1.0,32.99912904438219,99.26315859744423,78.94736842105263
farmerjack-20080915-hzx_a0048_plr1_evs,2.9447818,4.59,1.0,3.7170000076293945,1.64521821975708,0.8729999923706053,3.59,80.27316283264892,89.53237419219897,56.95443645083933
csawtell-10112006_cc028_plr3_opus,3.9169643,3.2,1.04719,3.3010001182556152,0.7169642925262449,0.10100011825561506,2.15281,89.68396701401086,98.54676088840841,69.02431654676259
anonymous-20090520-ukb_b0099_plr5_opus,4.521338,4.54,1.0,4.043000221252441,0.018662014007568395,0.49699977874755863,3.54,99.77488523513186,94.00482775937806,57.29794933655006
francishemingway-20090606-fyf_b0499_plr1_opus,0.89166635,4.73,1.0,4.010000228881836,3.8383336472511296,0.7199997711181645,3.7300000000000004,54.736631518264986,91.5094366613424,56.014150943396224
farmerjack-20080829-dif_rp-22_plr5_opus,3.947485,3.84,1.0,3.7300000190734863,0.10748497009277358,0.10999998092651353,2.84,98.5838607365906,98.55072488897873,62.582345191040844
RAI-20100806-vjp_b0401_plr5_opus,3.5474124,4.13,1.0,3.630000114440918,0.582587604522705,0.4999998855590819,3.13,92.60675628778293,93.65482378732129,60.27918781725889
gravity-20080309-vca_rb-17_plr3_opus,4.195814,3.99,0.0,3.7769999504089355,0.20581413269042947,0.21300004959106467,3.99,97.34090267841822,97.24806137479244,48.44961240310077
anonymous-20100619-jfj_b0262_plr1_opus,3.956643,4.69,2.138772,4.060999870300293,0.7333568954467777,0.6290001296997074,2.5512280000000005,91.3109372577396,92.54739182820252,69.77218009478673
royerfa-20080305-trn_sample23_plr1_evs,3.4589748,3.66,0.0,3.808000087738037,0.2010251617431642,0.14800008773803697,3.66,97.28710982802747,98.00269787128155,50.607287449392715
doublesfrogs-20150224-glf_b0132_plr1_evs,0.99895304,3.77,1.619605,3.5940001010894775,2.7710469555854798,0.17599989891052248,2.150395,63.150971335299474,97.65957581236007,71.40432180851063
uklebot-20090813-zxl_a0244_plr5_opus,4.125651,4.4,0.0,3.9119999408721924,0.2743491172790531,0.488000059127808,4.4,96.6337531622202,94.01226921315573,46.012269938650306
ralfherzog-20080204-en52_en52-81_plr1_opus,4.506788,1.0,0.0,1.0329999923706055,3.5067877769470215,0.03299999237060547,1.0,26.172888906378503,99.30526331851357,78.94736842105263
rocketman768-20080408-iup_a0359_plr3_opus,3.2325184,4.28,0.0,4.242000102996826,1.0474815654754641,0.03799989700317408,4.28,86.95539769021838,99.52677587791813,46.69987546699876
ralfherzog-20071001-en10_en10-067_plr1_opus,3.5519269,1.0,0.0,1.0360000133514404,2.551926851272583,0.03600001335144043,1.0,46.2752241837351,99.24210498207493,78.94736842105263
anonymous-20130604-syj_a0291_plr3_opus,3.4603248,2.8,1.27444,3.630000114440918,0.6603247642517092,0.8300001144409181,1.5255599999999998,89.91870588928688,87.32824252761957,76.70900763358779
jbaldus-20120121-fdm_b0217_plr5_evs,3.985207,3.25,0.0,3.308000087738037,0.7352070808410645,0.05800008773803711,3.25,89.49704170227051,99.17142731802804,53.57142857142857
robertburrelldonkin-20071007-vf23_vf23-20_plr5_opus,4.232817,2.54,0.0,3.5260000228881836,1.6928171730041504,0.9860000228881836,2.54,73.08716736082431,84.32432396044223,59.61844197138315
JohanLingen-20080304-fse_a0020_plr1_opus,4.011412,3.56,1.0,3.796999931335449,0.45141214370727534,0.23699993133544917,2.56,93.82473127623426,96.75786687639605,64.97948016415869
anonymous-20071115-puf_a0404_plr1_evs,4.310606,4.1,1.0,3.7209999561309814,0.21060600280761754,0.3790000438690182,3.0999999999999996,97.31712098334245,95.171973963452,60.50955414012739
anonymous-20130928-abu_b0466_plr3_opus,0.8819374,4.57,2.010005,4.017000198364258,3.6880626153945926,0.5529998016357425,2.5599950000000002,55.67232433419961,93.35336776880118,69.23082932692307
anonymous-20091002-lzw_b0519_plr5_opus,2.9700491,4.34,1.4982950000000002,4.182000160217285,1.3699508571624754,0.1579998397827147,2.8417049999999997,83.06612043062452,98.04697355027547,64.87385661310259
robertburrelldonkin-20070905-vf4_vf4-15_plr1_evs,2.5148873,2.4,0.0,3.5269999504089355,0.11488733291625985,1.1269999504089356,2.4,98.13191328591448,81.67479755432625,60.97560975609756
ralfherzog-20070803_cc-06_plr3_opus,1.0412505,2.44,0.0,3.7899999618530273,1.398749532699585,1.3499999618530274,2.44,77.40307701616179,78.19063066473299,60.58158319870759
anonymous-20081030-woy_a0173_plr5_evs,4.1306276,3.75,1.0,2.940000057220459,0.3806276321411133,0.809999942779541,2.75,94.92496490478516,89.20000076293945,63.333333333333336
phil-20080215-vej_a0444_plr3_opus,4.231776,4.44,0.0,4.015999794006348,0.20822376251220742,0.42400020599365273,4.44,97.45758531731127,94.82295230776981,45.78754578754579
herbert_prepuce-20140428-rdl_a0577_plr5_opus,0.90925694,3.14,0.0,3.76200008392334,2.230743064880371,0.6220000839233397,3.14,67.62346785369563,90.97242258456691,54.426705370101594
TimS-20100202-cxm_rp-18_plr3_opus,4.1878057,3.69,1.0,3.875999927520752,0.49780565261840826,0.185999927520752,2.69,93.30906380889236,97.50000097418344,63.844086021505376
DavidL-20091117-wnf_b0010_plr5_opus,2.3461366,3.52,1.235264,3.5329999923706055,1.1738634300231934,0.012999992370605451,2.284736,83.85332283324355,99.82118304854738,68.57309491059146
armond-20121229-wca_b0233_plr5_evs,2.764978,3.28,1.0,3.7249999046325684,0.5150220680236814,0.44499990463256855,2.28,92.67393928842559,93.6699871318269,67.56756756756756
ralfherzog-20071217-en41_en41-05_plr5_evs,3.1213856,1.0,0.0,1.0570000410079956,2.1213855743408203,0.057000041007995605,1.0,55.33925106650905,98.79999913667378,78.94736842105263
anonymous-20130702-gmr_rb-29_plr1_opus,3.8527231,3.83,1.0,4.019999980926514,0.022723121643066335,0.1899999809265136,2.83,99.70022266961654,97.4934039455605,62.66490765171504
anonymous-20091215-jjn_rb-36_plr3_opus,3.832818,4.42,1.0,4.0929999351501465,0.5871819686889648,0.32700006484985344,3.42,92.81295019964547,95.99755122582799,58.13953488372093
tomhannen-20080411-rfx_b0422_plr1_evs,3.6789973,4.38,0.0,3.944999933242798,0.7010027217864989,0.43500006675720204,4.38,91.37758029782904,94.64944567334315,46.125461254612546
anonymous-20131014-fgn_a0176_plr5_evs,2.5176554,3.89,1.182536,3.9609999656677246,1.3723446273803712,0.07099996566772449,2.707464,82.03737398716791,99.07068107764759,64.5619895287958
anonymous-20120430-hav_a0233_plr1_opus,4.207416,3.98,1.517788,4.065999984741211,0.22741605758666994,0.08599998474121096,2.462212,97.05800701699005,98.88745168510724,68.14732212160413
grigi-20150812-pel_b0185_plr1_opus,4.6672277,4.58,0.0,3.875,0.08722774505615227,0.7050000000000001,4.58,98.95284819860561,91.53661464585835,45.01800720288115
ralfherzog-20080109-en44_en44-06_plr1_evs,4.42009,1.0,0.0,1.0390000343322754,3.4200901985168457,0.03900003433227539,1.0,27.99810108385587,99.1789466456363,78.94736842105263
arvala-20110103-nlb_a0229_plr1_opus,4.4570127,4.63,1.0,4.175000190734863,0.17298734664916982,0.4549998092651366,3.63,97.93571185382852,94.57040800399598,56.68257756563245
anonymous-20150509-alq_b0236_plr3_opus,4.5046153,4.24,1.0,3.994999885559082,0.26461530685424783,0.24500011444091818,3.24,96.68816887541617,96.93366565155296,59.449311639549435
Lexen-20071106-mrd_b0292_plr1_opus,3.7820725,2.7,1.0,4.081999778747559,1.0820725440979002,1.3819997787475584,1.7000000000000002,83.22368148685426,78.57364684112312,73.64341085271317
1snoke-20120412-hge_a0414_plr3_evs,4.222841,4.3,1.0,3.880000114440918,0.07715921401977521,0.41999988555908185,3.3,99.04150044695932,94.78261011727848,59.00621118012423
tsmock-20120308-xrl_b0189_plr3_opus,4.3936405,2.87,0.0,3.815999984741211,1.5236405181884765,0.9459999847412108,2.87,76.98428220259099,85.70997001901495,56.646525679758305
pcsnpny-20150321-uri_a0582_plr3_evs,3.212879,4.63,0.0,3.7200000286102295,1.4171210575103759,0.9099999713897704,4.63,83.08924752374253,89.14081179725811,44.749403341288776
pcsnpny-20150321-dik_b0209_plr3_opus,3.1728728,3.92,0.0,3.7239999771118164,0.7471272182464599,0.19600002288818352,3.92,90.25909754567849,97.44458901058431,48.89178617992177
test-20140419-yhz_a0396_plr3_opus,4.7860665,3.79,0.0,3.7769999504089355,0.9960665321350097,0.013000049591064489,3.79,86.78956853932348,99.82758554919013,49.734748010610076
bjb-20120325_vf17-30_plr3_opus,3.8429608,1.0,1.482933,1.027999997138977,2.842960834503174,0.02799999713897705,0.48293300000000006,40.14819295782792,99.41052637602154,89.83298947368421
ralfherzog-20080203-en51_en51-95_plr5_evs,3.6736488,1.0,0.0,1.0470000505447388,2.6736488342285156,0.04700005054473877,1.0,43.712656121504935,99.01052525168971,78.94736842105263
ralfherzog-20071206-en31_en31-98_plr5_opus,4.0856895,1.0,0.0,1.0219999551773071,3.0856895446777344,0.02199995517730713,1.0,35.038114848889805,99.5368430488988,78.94736842105263
wicke-20090314-wup_a0545_plr1_evs,3.601514,4.11,0.0,3.7660000324249268,0.5084858989715579,0.34399996757507356,4.11,93.53071375354251,95.62341008174207,47.70992366412214
anonymous-20111014-rup_b0083_plr3_evs,4.226971,4.01,1.0,3.8429999351501465,0.2169711494445803,0.1670000648498533,3.01,97.20398003293067,97.8479373086359,61.21134020618557
jamincollins-20081108-izf_a0117_plr1_evs,1.0959758,4.6,0.0,3.933000087738037,3.504024243354797,0.6669999122619625,4.6,58.03563780413417,92.01197709865913,44.91017964071856
sfasd-20130314-vvr_a0518_plr1_opus,3.7166874,4.0,0.0,4.0980000495910645,0.2833125591278076,0.09800004959106445,4.0,96.34435407577023,98.73548323108304,48.38709677419355
anonymous-20120505-tat_b0129_plr5_evs,4.5055404,4.34,1.0,3.506999969482422,0.16554037094116225,0.833000030517578,3.34,97.95376550134533,89.70333707642054,58.71446229913474
Ken-20110104-gry_a0498_plr3_evs,3.933603,4.58,1.0,3.5999999046325684,0.6463969516754151,0.9800000953674317,3.58,92.2401326329482,88.23529297277993,57.02280912364946
anonymous-20080906-zwn_a0373_plr5_opus,2.969007,4.48,1.3108540000000002,3.8380000591278076,1.510992984771729,0.6419999408721928,3.1691460000000005,81.6404254584237,92.19927167834517,61.49275820170109
douglaid-20080203_vf3-04_plr1_opus,3.9449563,4.66,1.0,4.156000137329102,0.7150436973571779,0.5039998626708986,3.66,91.49769682096102,94.00713599677886,56.48038049940547
Nick-20110505-bvg_a0068_plr1_opus,4.150445,3.89,1.0,4.210000038146973,0.26044498443603503,0.32000003814697253,2.89,96.59103423513044,95.81151782530141,62.17277486910995
anonymous-20131014-fgn_a0173_plr5_opus,4.2097206,4.51,1.4805110000000001,4.089000225067139,0.30027938842773416,0.4209997749328611,3.029489,96.36465631443421,94.90315042454164,63.32337772397095
oznerol022-20140317-lay_b0062_plr1_opus,4.076589,4.44,0.0,4.056000232696533,0.36341089248657266,0.3839997673034672,4.44,95.56274856548751,95.31135815258281,45.78754578754579
ralfherzog-20080109-en44_en44-98_plr5_evs,2.1934507,1.0,0.0,1.0479999780654907,1.193450689315796,0.04799997806549072,1.0,74.87472233019378,98.98947414598967,78.94736842105263
jooles-20080826_rp-18_plr3_evs,4.1211886,1.0,0.0,1.1119999885559082,3.1211886405944824,0.1119999885559082,1.0,34.29076546116879,97.64210550408615,78.94736842105263
anonymous-20091019-mge_a0505_plr5_opus,4.170078,2.67,1.0,4.033999919891357,1.5000778007507325,1.3639999198913575,1.67,76.63430216899171,78.75389532879505,73.98753894080997
ralfherzog-20070913-vf27_vf27-19_plr1_evs,3.8565118,1.0,0.0,1.0369999408721924,2.8565118312835693,0.03699994087219238,1.0,39.862908815082754,99.2210538763749,78.94736842105263
corno1979-20080520-agj_a0324_plr5_evs,3.3597758,4.45,1.0,3.937000036239624,1.0902242183685305,0.5129999637603762,3.45,86.7045827028228,93.74390288097102,57.92682926829268
