,Degraded,MOS_CNN,MOS_polqa,MOS_P563,MOS_PESQ,CNNerr,PESQerr,P563err,CNNacc,PESQacc,P563acc
5743,ahbigalex10-20090529-owx_b0291_delay_300_jitter_5_plr_1_opus,3.8732166,4.01,4.9424980000000005,3.469,0.13678337097167947,0.5409999999999999,0.9324980000000007,98.17865018679521,92.79627163781625,87.58324900133155
5744,sponsellerfd-20100909-jve_b0425_delay_100_jitter_1_plr_5_evs,2.8935654,2.92,2.369967,2.5639999999999996,0.02643458366394036,0.3560000000000003,0.550033,99.58824636037475,94.45482866043614,91.432507788162
5745,pcsnpny-20150317-htb_rb-35_delay_300_jitter_1_plr_5_evs,3.0560467,3.69,4.611398,2.24,0.6339532756805419,1.4499999999999997,0.9213980000000004,91.18284734797577,79.83310152990265,87.18500695410292
5746,akhansson-20120423-zbl_ar-07_delay_50_jitter_1_plr_1_opus,4.0756087,4.27,3.3030449999999996,4.059,0.19439126968383746,0.2109999999999994,0.966955,97.49818185735087,97.2844272844273,87.55527670527671
5747,ralfherzog-20070923-en8_en8-127_delay_50_jitter_10_plr_5_evs,3.9732277,3.35,4.618472,2.647,0.6232277393341064,0.7030000000000003,1.2684719999999996,90.90178482723933,89.73722627737226,81.4821605839416
5748,ralfherzog-20070820_vf18_vf18-11_delay_100_jitter_1_plr_1_opus,3.3935385,3.47,3.2896910000000004,2.5469999999999997,0.0764615249633791,0.9230000000000005,0.18030899999999983,98.90299103352397,86.75753228120516,97.41307030129126
5749,chrisspen-20120505-uxh_rb-10_delay_300_jitter_5_plr_5_opus,3.4903946,3.73,3.123149,3.216,0.23960540771484373,0.5139999999999998,0.6068509999999998,96.68595563326633,92.89073305670816,91.60648686030429
5750,Dcoetzee-20110429-qvd_b0292_delay_100_jitter_1_plr_1_opus,3.8250473,4.03,4.569464,4.263999999999999,0.20495274543762232,0.2339999999999991,0.5394639999999997,97.27818399153225,96.89243027888448,92.83580345285525
5751,anonymous-20080224-tew_ar-11_delay_100_jitter_5_plr_1_opus,3.9340875,3.91,4.509291999999999,4.045,0.024087514877319194,0.1349999999999998,0.5992919999999993,99.67493232284319,98.17813765182187,91.91238866396762
5752,ralfherzog-20071120-en18_en18-31_delay_50_jitter_10_plr_5_evs,3.7185986,3.12,3.151459,1.964,0.5985986042022704,1.1560000000000001,0.031458999999999904,90.9577250120503,82.53776435045317,99.52478851963747
5753,JanusDaniels-20100720-pkl_b0521_delay_300_jitter_1_plr_3_evs,3.6719546,4.06,2.146586,3.005,0.3880453681945797,1.0549999999999997,1.9134139999999995,94.86712475933095,86.04497354497354,74.69029100529102
5754,anonymous-20080921-sau_b0164_delay_50_jitter_1_plr_3_evs,3.810396,3.6,2.777046,2.571,0.21039595603942862,1.029,0.8229540000000002,97.036676675501,85.50704225352112,88.4090985915493
5755,jtmiles-20090618-iug_b0163_delay_100_jitter_1_plr_3_evs,3.870106,3.93,4.387943,3.4160000000000004,0.05989401817321793,0.5139999999999998,0.45794299999999977,99.1938893920159,93.0820995962315,93.83656796769853
5756,ralfherzog-20080315-en61_en61-33_delay_100_jitter_1_plr_5_opus,4.102484,3.95,5.0,2.7119999999999997,0.15248422622680646,1.2380000000000004,1.0499999999999998,97.95323186272743,83.38255033557047,85.90604026845638
5757,anonymous-20100820-oyk_a0469_delay_300_jitter_5_plr_1_opus,4.0769005,3.78,1.0,3.7460000000000004,0.29690048217773457,0.033999999999999364,2.78,95.92169667338277,99.53296703296704,61.81318681318681
5758,LunaTick-20080410-vf7_vf7-13_delay_100_jitter_10_plr_3_evs,3.615707,3.17,3.894993,2.4330000000000003,0.44570692062377937,0.7369999999999997,0.724993,93.31773732198232,88.95052473763118,89.13053973013493
5759,tsmock-20120701-qts_a0162_delay_50_jitter_1_plr_5_opus,3.1919677,2.85,1.0,2.318,0.3419677257537841,0.532,1.85,94.61468148419237,91.62204724409449,70.86614173228347
5760,anonymous-20081006-yxy_rp-19_delay_100_jitter_1_plr_1_opus,3.8878057,4.17,3.240272,4.0169999999999995,0.2821942996978759,0.15300000000000047,0.9297279999999999,96.32080443679432,98.00521512385919,87.87838331160366
5761,khoi2401-20121024-guv_b0155_delay_50_jitter_10_plr_5_evs,2.7456994,2.91,4.498005,2.1519999999999997,0.16430059432983413,0.7580000000000005,1.5880049999999999,97.43680820078262,88.17472698907956,75.22613104524181
5762,mfread-10112006-7_a0125_delay_50_jitter_10_plr_5_opus,3.177984,3.08,4.658723999999999,2.161,0.09798399925231926,0.919,1.5787239999999994,98.5108814703295,86.03343465045593,76.0072340425532
5763,anonymous-20110310-itc_b0200_delay_300_jitter_5_plr_3_evs,2.5775535,3.75,1.0,2.2680000000000002,1.1724464893341064,1.4819999999999998,2.75,83.8283242850468,79.55862068965517,62.06896551724138
5764,katthernandez-20101031-byc_b0173_delay_100_jitter_1_plr_1_opus,3.4161427,2.67,4.3679440000000005,2.092,0.7461427021026612,0.5779999999999998,1.6979440000000006,87.90692541162623,90.6320907617504,72.48064829821718
5765,bjb-20120409-2_vf21-06_delay_50_jitter_10_plr_3_evs,4.019654,2.63,3.7491529999999997,2.7060000000000004,1.3896537971496583,0.07600000000000051,1.1191529999999998,77.33028063377392,98.76019575856444,81.74301794453507
5766,richard-20090820-ihy_b0326_delay_300_jitter_10_plr_3_evs,3.2903807,3.66,2.2939990000000003,2.6010000000000004,0.3696192836761476,1.0589999999999997,1.3660009999999998,94.83771950172978,85.20949720670392,80.92177374301676
5767,anonymous-20081024-jvl_a0400_delay_50_jitter_1_plr_1_evs,3.9129655,4.34,3.3011510000000004,3.998,0.42703446388244615,0.34199999999999964,1.0388489999999995,94.55313183823411,95.63775510204081,86.749375
5768,DanR-20090223-fys_a0230_delay_300_jitter_5_plr_3_evs,3.3756487,3.45,4.907808,2.553,0.07435126304626483,0.8970000000000002,1.457808,98.93019765401058,87.09352517985612,79.02434532374102
5769,chrisspen-20120505-uxh_rb-15_delay_50_jitter_1_plr_3_evs,3.4925106,3.88,5.0,3.7910000000000004,0.3874894428253173,0.08899999999999952,1.12,94.7494655443724,98.79403794037941,84.82384823848238
5770,anonymous-20131023-eho_b0111_delay_50_jitter_5_plr_1_evs,3.1157088,3.37,3.2961419999999997,3.928,0.254291172027588,0.5579999999999998,0.07385800000000042,96.29852733584298,91.87772925764193,98.92491994177583
5771,robin-20030302-vf10_vf10-17_delay_100_jitter_10_plr_3_evs,3.3195183,2.38,2.004722,2.136,0.9395183277130128,0.24399999999999977,0.3752779999999998,84.02179714773789,95.85034013605443,93.61772108843537
5772,ralfherzog-20080317-en63_en63-30_delay_100_jitter_10_plr_5_evs,3.5173788,3.01,4.826626999999999,2.718,0.5073788070678713,0.2919999999999998,1.8166269999999995,92.20616271785144,95.51459293394778,72.09482334869432
5773,stephsphynx-20080829-eyq_b0058_delay_300_jitter_10_plr_1_opus,3.4182432,3.3,1.9836630000000002,2.8819999999999997,0.11824316978454608,0.41800000000000015,1.3163369999999996,98.26112985610962,93.85294117647058,80.64210294117647
5774,pallab-20090503-rge_a0588_delay_50_jitter_5_plr_1_evs,3.6707013,3.24,3.162954,2.8689999999999998,0.4307012653350828,0.37100000000000044,0.07704600000000017,93.60977351134892,94.49554896142433,98.85688427299704
5775,camdixon-20141207-kww_a0085_delay_300_jitter_10_plr_5_opus,2.9003723,2.83,1.0275299999999998,1.954,0.07037226676940911,0.8760000000000001,1.8024700000000002,98.8882738267076,86.1611374407583,71.52496050552922
5776,anonymous-20100601-wtj_b0001_delay_100_jitter_1_plr_3_evs,3.1473787,3.07,1.0,3.734,0.07737868309021012,0.6640000000000001,2.07,98.82224226651127,89.89345509893455,68.4931506849315
5777,corno1979-20081220-smn_b0130_delay_300_jitter_5_plr_3_evs,3.0867898,3.94,2.832778,3.656,0.8532101535797119,0.2839999999999998,1.1072220000000002,88.53212159167055,96.18279569892474,85.11798387096773
5778,neuralnet-20080702-jjw_b0067_delay_300_jitter_10_plr_1_evs,3.7302215,3.34,4.044474,2.526,0.3902215099334718,0.8140000000000001,0.7044740000000003,94.29500716471533,88.09941520467837,89.70067251461988
5779,jaiger-vf17-20070214_vf17-32_delay_50_jitter_10_plr_1_evs,3.6001356,3.74,3.192508,3.43,0.13986443519592306,0.31000000000000005,0.5474920000000001,98.0681707845867,95.7182320441989,92.43795580110498
5780,frankthetank-20141029-dbh_a0217_delay_100_jitter_5_plr_3_evs,3.657523,3.79,2.996595,3.77,0.1324770832061768,0.020000000000000018,0.7934049999999999,98.18275606027193,99.72565157750343,89.11652949245541
5781,ankit-20131213-xuv_a0469_delay_50_jitter_1_plr_3_opus,3.2198086,3.59,2.977386,2.8810000000000002,0.3701914215087889,0.7089999999999996,0.6126139999999998,94.77868234825404,90.0,91.3594640338505
5782,fundy20112010-20101120-ent_a0209_delay_300_jitter_1_plr_3_evs,3.637847,3.66,1.0,2.435,0.02215305328369155,1.225,2.66,99.69059981447359,82.89106145251397,62.849162011173185
5783,ralfherzog-20071217-en41_en41-50_delay_300_jitter_1_plr_3_evs,3.842227,4.29,4.905709,2.997,0.4477730178833008,1.2930000000000001,0.6157089999999998,94.25195098994479,83.40179717586649,92.09616174582798
5784,ralfherzog-20080310-en57_en57-74_delay_50_jitter_10_plr_3_evs,3.9364617,3.76,4.698134,1.531,0.1764616870880129,2.229,0.9381339999999998,97.56939824947641,69.29752066115702,87.07804407713499
5785,FrankdeLange-20080718-xkd_b0244_delay_100_jitter_10_plr_1_evs,3.5523663,2.26,4.648857,1.7080000000000002,1.2923662567138674,0.5519999999999996,2.388857,77.5630858209398,90.41666666666667,58.52678819444444
5786,robin-20070301-vf9_vf9-29_delay_300_jitter_5_plr_5_opus,3.7239556,3.94,2.744442,3.0239999999999996,0.21604436874389643,0.9160000000000004,1.1955580000000001,97.09617783946376,87.68817204301075,83.93067204301076
5787,bjb-20120302_vf6-15_delay_300_jitter_5_plr_3_evs,2.9801924,3.83,4.532702,2.476,0.8498075771331788,1.354,0.7027019999999995,88.40644505957464,81.52796725784447,90.41334242837654
5788,cyteen-20130524-rpv_a0224_delay_100_jitter_10_plr_1_evs,3.7421212,3.08,4.351165,2.761,0.6621212196350097,0.31899999999999995,1.2711649999999999,89.93736748275062,95.15197568389058,80.6813829787234
5789,anonymous-20110310-itc_b0197_delay_300_jitter_1_plr_3_evs,3.7586298,3.26,1.0,2.783,0.49862979888916037,0.47699999999999987,2.26,92.62381954305975,92.94378698224853,66.5680473372781
5790,anonymous-20091226-olz_b0338_delay_100_jitter_5_plr_5_evs,3.8547451,3.18,2.698943,3.194,0.6747451496124266,0.01399999999999979,0.4810570000000003,89.8990247064008,99.79041916167665,92.79854790419161
5791,anonymous-20091226-olz_b0336_delay_100_jitter_5_plr_1_evs,2.7219949,4.19,2.650471,3.912,1.4680051231384281,0.27800000000000047,1.5395290000000004,80.91020646113878,96.38491547464238,79.98011703511052
5792,ruediru-20100209-lay_b0315_delay_100_jitter_1_plr_5_opus,3.8797421,2.81,4.077783,4.176,1.06974214553833,1.366,1.267783,83.04687566500269,78.35182250396197,79.90835182250396
5793,anonymous-20110920-eqz_b0259_delay_50_jitter_10_plr_3_evs,3.2799525,3.21,3.4224910000000004,1.965,0.06995252609252933,1.2449999999999999,0.21249100000000043,98.9574884337924,81.44560357675113,96.83321907600596
5794,RobSmith-20091103-urx_a0408_delay_100_jitter_10_plr_3_evs,3.7675853,3.57,3.154983,3.2739999999999996,0.1975852775573732,0.29600000000000026,0.41501699999999975,97.2053001759919,95.8132956152758,94.12988684582744
5795,treaki-20140114-bhv_b0235_delay_50_jitter_1_plr_5_opus,4.2479205,3.86,1.0,3.114,0.3879205131530763,0.746,2.86,94.72934085389842,89.86413043478261,61.141304347826086
5796,anonymous-20131123-vth_a0517_delay_100_jitter_1_plr_5_opus,4.338575,4.17,4.478269,2.9130000000000003,0.16857488632202156,1.2569999999999997,0.3082690000000001,97.80215272070376,83.61147327249023,95.98084745762712
5797,anonymous-20081025-crv_a0062_delay_100_jitter_1_plr_3_evs,3.5944269,3.91,3.315179,3.9960000000000004,0.3155731296539308,0.0860000000000003,0.594821,95.74125331101308,98.83940620782725,91.97272604588395
5798,jaiger-vf18-20070214_vf18-23_delay_100_jitter_1_plr_3_opus,4.1108575,3.77,2.4925889999999997,3.278,0.3408574867248535,0.492,1.2774110000000003,95.31145135179018,93.23246217331499,82.42900962861073
5799,bhart-20100106-giy_a0080_delay_300_jitter_5_plr_3_opus,3.397565,4.15,2.176282,3.9139999999999997,0.7524351119995121,0.23600000000000065,1.9737180000000003,90.16424690196716,96.91503267973856,74.19976470588234
5800,robin-20070301-vf9_vf9-02_delay_300_jitter_5_plr_5_evs,3.2456343,3.72,4.034794000000001,3.665,0.4743656826019289,0.05500000000000016,0.31479400000000046,93.42983819110901,99.2382271468144,95.63997229916897
5801,anonymous-20140601-rup_a0444_delay_100_jitter_10_plr_5_evs,4.42527,3.11,1.809794,2.489,1.3152700805664064,0.621,1.300206,80.10181421230853,90.6051437216339,80.32971255673222
5802,devin122-20080521-axu_b0161_delay_100_jitter_5_plr_5_opus,4.363872,3.85,1.863955,3.048,0.5138720512390136,0.802,1.986045,93.00854352055764,89.08843537414965,72.97897959183673
5803,thebritisharecoming-20130308-pjx_b0481_delay_50_jitter_1_plr_3_opus,3.5202951,4.15,2.857523,3.576,0.629704856872559,0.5740000000000003,1.2924770000000003,91.76856396245022,92.49673202614379,83.10487581699346
5804,bjb-20120324_vf16-40_delay_100_jitter_10_plr_3_opus,4.1068554,2.92,4.053218,2.714,1.1868553924560548,0.20599999999999996,1.1332180000000003,81.51315588074681,96.79127725856698,82.34862928348909
5805,anonymous-20090902-hct_b0438_delay_50_jitter_10_plr_3_evs,3.653221,2.74,2.294463,2.307,0.9132208919525144,0.4330000000000003,0.4455370000000003,85.36504980845329,93.06089743589743,92.85998397435897
5806,craniumonempty-20100314-dnz_a0294_delay_50_jitter_10_plr_3_evs,4.151805,3.41,4.703553,3.08,0.7418049240112303,0.33000000000000007,1.2935530000000002,89.26476231532229,95.22431259044862,81.27998552821997
5807,ralfherzog-20071014-en14_en14-124_delay_100_jitter_1_plr_5_evs,2.7977548,3.59,4.802987,1.609,0.7922452354431151,1.9809999999999999,1.212987,88.82587820249485,72.0592383638928,82.8915796897038
5808,Shane-20080602-xrq_b0318_delay_50_jitter_10_plr_3_opus,3.600231,3.41,1.290866,2.57,0.19023093223571763,0.8400000000000003,2.119134,97.24701979398382,87.8437047756874,69.33235890014473
5809,jtmiles-20090618-ton_a0067_delay_100_jitter_10_plr_5_opus,3.4365902,2.95,2.465796,2.345,0.48659019470214826,0.605,0.4842040000000001,92.4559659736101,90.62015503875969,92.49296124031008
5810,sydb-20090506-nun_rb-13_delay_300_jitter_1_plr_3_evs,3.6135037,3.21,4.192908,3.2,0.4035036945343018,0.009999999999999787,0.9829080000000001,93.98653212318477,99.85096870342772,85.35159463487332
5811,patyork-20150307-wmt_b0012_delay_50_jitter_10_plr_3_opus,3.4796438,2.28,2.7000490000000004,2.563,1.1996438217163088,0.28300000000000036,0.42004900000000056,79.24491657930261,95.1038062283737,92.73271626297577
5812,tomhannen-20080409_ar-01_delay_50_jitter_10_plr_3_opus,3.4351702,3.15,4.351261,1.8,0.2851701736450196,1.3499999999999999,1.2012610000000001,95.71172671210496,79.69924812030075,81.93592481203008
5813,grigi-20150812-krr_b0039_delay_100_jitter_10_plr_5_opus,2.7866628,3.44,5.0,1.599,0.6533371829986572,1.841,1.56,90.58591955333347,73.47262247838617,77.52161383285302
5814,anonymous-20111016-vzt_b0122_delay_50_jitter_5_plr_5_opus,3.1786613,3.97,2.9407349999999997,3.034,0.7913386535644533,0.9360000000000004,1.0292650000000005,89.40644372738349,87.46987951807229,86.22135207496652
5815,rjmunro-20090210-col_a0447_delay_300_jitter_1_plr_5_evs,3.3812382,3.46,1.870995,2.804,0.07876177787780758,0.6560000000000001,1.589005,98.86836526037632,90.57471264367815,77.1694683908046
5816,LunaTick-20080410-vf5_vf5-22_delay_50_jitter_1_plr_1_evs,4.2179265,4.17,4.0105,3.181,0.047926502227783274,0.9889999999999999,0.15949999999999953,99.37514338686071,87.10560625814864,97.92046936114734
5817,anonymous-20101008-oqq_b0071_delay_50_jitter_5_plr_1_evs,3.7988653,4.12,2.111853,4.168,0.32113468170166026,0.04800000000000004,2.008147,95.7856340984034,99.37007874015748,73.64636482939633
5818,jaiger-vf17-20070214_vf17-30_delay_50_jitter_5_plr_3_evs,3.109417,3.81,2.961547,3.302,0.7005830383300782,0.508,0.8484530000000001,90.41610070683888,93.05061559507524,88.39325581395349
5819,anonymous-20100602-ivg_a0585_delay_50_jitter_1_plr_3_opus,3.0867229,4.13,5.0,3.053,1.0432771492004393,1.077,0.8700000000000001,86.32664286762203,85.88466579292268,88.59764089121887
5820,ralfherzog-20071028-en15_en15-012_delay_100_jitter_1_plr_1_evs,3.4941916,4.34,5.0,4.2989999999999995,0.8458083534240721,0.04100000000000037,0.6600000000000001,89.21162814510112,99.47704081632652,91.58163265306122
5821,hstech-20130424-wfq_b0325_delay_300_jitter_1_plr_3_opus,2.9686308,3.9,4.397287,2.965,0.9313692092895507,0.935,0.4972870000000005,87.41392960419526,87.36486486486487,93.2799054054054
5822,locked-20080927-cc_cc-2_delay_300_jitter_5_plr_5_evs,3.216263,3.78,3.774661,2.0269999999999997,0.5637369441986082,1.7530000000000001,0.005338999999999761,92.25636065661253,75.92032967032966,99.92666208791209
5823,Adminvox-05232006_a0459_delay_300_jitter_5_plr_5_opus,3.1757057,2.87,3.75125,1.554,0.3057056713104247,1.316,0.8812500000000001,95.2008528836668,79.34065934065934,86.16562009419152
5824,anonymous-20111031-wyu_a0400_delay_300_jitter_5_plr_5_evs,3.374148,3.37,1.0,2.7230000000000003,0.004147891998290909,0.6469999999999998,2.37,99.9396231150176,90.58224163027657,65.50218340611353
5825,norganna-20160430-bss_e0170_delay_300_jitter_5_plr_3_opus,3.1777194,3.64,1.475758,3.8080000000000003,0.4622806453704835,0.16800000000000015,2.164242,93.52548115727615,97.6470588235294,69.68848739495797
5826,robin-20070401-vf19_vf19-07_delay_100_jitter_1_plr_3_evs,2.9613178,3.88,3.4256900000000003,3.431,0.9186822223663329,0.44899999999999984,0.45430999999999955,87.55173140425023,93.9159891598916,93.84403794037941
5827,kmaclean-12062006-a_vf6-09_delay_100_jitter_1_plr_1_opus,3.8371747,3.79,3.146073,3.5389999999999997,0.04717465400695797,0.25100000000000033,0.6439270000000001,99.35288540456848,96.55692729766804,91.16698216735253
5828,Q-20150512-gqm_a0188_delay_100_jitter_1_plr_1_opus,3.3461344,4.36,2.189111,4.181,1.0138655757904056,0.17900000000000027,2.1708890000000003,87.1009468728956,97.72264631043257,72.38054707379135
5829,ralfherzog-20071120-en18_en18-39_delay_100_jitter_10_plr_3_evs,2.8632755,3.1,4.380701,2.302,0.23672447204589853,0.798,1.280701,96.41326557506214,87.9090909090909,80.59543939393939
5830,pcsnpny-20150504-qfm_b0100_delay_50_jitter_5_plr_3_opus,3.1361625,4.27,5.0,2.119,1.1338374805450435,2.1509999999999994,0.7300000000000004,85.40749703288232,72.31660231660233,90.6048906048906
5831,scotsabe-20120910-skx_a0296_delay_100_jitter_1_plr_5_opus,2.9831777,3.61,4.924068,2.969,0.6268223381042479,0.641,1.3140680000000002,91.18393335999652,90.9845288326301,81.51803094233473
5832,ralfherzog-20071208-en33_en33-43_delay_50_jitter_5_plr_1_opus,3.383452,4.5,5.0,3.72,1.1165480613708496,0.7799999999999998,0.5,86.04314923286438,90.25,93.75
5833,anonymous-20100814-kac_a0411_delay_100_jitter_10_plr_1_opus,4.0782084,3.82,1.7536610000000001,3.2039999999999997,0.2582084465026857,0.6160000000000001,2.0663389999999997,96.47256220624746,91.5846994535519,71.77132513661203
5834,anonymous-20080303-mlo_a0037_delay_300_jitter_1_plr_3_opus,4.0897765,4.11,1.698552,2.596,0.02022348403930696,1.5140000000000002,2.411448,99.73425119527849,80.10512483574244,68.31211563731932
5835,rustushki-20080901-usi_a0015_delay_100_jitter_5_plr_5_opus,3.706563,4.28,2.90443,3.843,0.5734370040893557,0.4370000000000003,1.3755700000000002,92.62934442044529,94.38303341902314,82.31915167095116
5836,MSypkensSmit-20080803-ywv_a0230_delay_100_jitter_1_plr_5_opus,4.1748815,3.37,4.013812000000001,1.626,0.8048814582824706,1.7440000000000002,0.6438120000000005,88.28411268875588,74.61426491994177,90.6286462882096
5837,anonymous-20090509-jss_b0253_delay_50_jitter_10_plr_3_opus,3.7217097,2.87,1.207797,2.573,0.8517097282409667,0.29700000000000015,1.662203,86.62936062416065,95.3375196232339,73.90576138147566
5838,bonzer-20090919-ccj_a0026_delay_300_jitter_1_plr_1_evs,4.43829,4.25,3.744703,4.2010000000000005,0.18829011917114258,0.04899999999999949,0.5052970000000001,97.57045007521107,99.36774193548388,93.48003870967742
5839,wolktm-20090114-kly_b0134_delay_300_jitter_5_plr_1_opus,3.0169199,4.42,2.822968,4.12,1.4030801486968993,0.2999999999999998,1.597032,82.28434155685733,96.21212121212122,79.83545454545455
5840,k-20090204-pbo_ar-24_delay_50_jitter_5_plr_5_opus,3.0975037,3.48,4.093573,3.196,0.382496337890625,0.2839999999999998,0.6135730000000001,94.52010977234062,95.93123209169055,91.2095558739255
5841,joel-20110310-rsn_b0250_delay_300_jitter_1_plr_3_opus,4.225418,3.97,3.4467,2.963,0.2554180908203123,1.0070000000000001,0.5233000000000003,96.58074844952728,86.5194109772423,92.99464524765729
5842,pcsnpny-20150326-qfo_b0331_delay_50_jitter_5_plr_5_evs,2.999853,4.16,3.846749,2.334,1.1601471042633058,1.826,0.31325100000000017,84.85447644564874,76.16187989556136,95.91056135770235
5843,bjb-20120331_vf19-17_delay_50_jitter_5_plr_5_opus,3.6599956,3.58,4.457674,3.2030000000000003,0.07999555587768548,0.3769999999999998,0.8776739999999998,98.87011926726433,94.67514124293785,87.60347457627118
5844,FrozenFire-20080827-dcw_b0426_delay_300_jitter_10_plr_1_evs,3.5391853,3.53,1.910944,2.806,0.0091852855682375,0.7239999999999998,1.6190559999999998,99.86934159931383,89.70128022759602,76.96933143669986
5845,Sterna-20110106-vph_a0273_delay_100_jitter_10_plr_1_opus,3.2150147,3.48,3.9152410000000004,3.0269999999999997,0.26498530387878416,0.4530000000000003,0.43524100000000043,96.2036489415647,93.51002865329512,93.76445558739255
5846,ColinBeckingham-20100128-gzl_a0385_delay_100_jitter_1_plr_1_opus,4.1285415,3.78,3.5360739999999997,3.1860000000000004,0.3485414695739748,0.5939999999999994,0.2439260000000001,95.21234245090695,91.84065934065934,96.64936813186813
5847,anonymous-20121130-cao_a0126_delay_300_jitter_5_plr_5_evs,3.5198145,4.12,1.988234,3.41,0.6001855087280275,0.71,2.131766,92.12354975422537,90.68241469816273,72.02406824146982
5848,Firefox005-20100820-xye_a0249_delay_50_jitter_5_plr_1_evs,3.6589758,2.75,3.113648,2.536,0.9089758396148682,0.21399999999999997,0.36364799999999997,85.45638656616211,96.576,94.18163200000001
5849,RamonMedeiros-20120517-hyv_a0248_delay_300_jitter_5_plr_3_opus,3.2836154,3.96,1.48643,3.656,0.6763846492767334,0.3039999999999998,2.47357,90.933181645084,95.92493297587131,66.84222520107238
5850,ralfherzog-20071123-en19_en19-39_delay_50_jitter_10_plr_3_evs,3.0866916,2.41,3.7717169999999998,1.652,0.6766916179656981,0.7580000000000002,1.3617169999999996,88.55005722562271,87.17428087986463,76.95910321489002
5851,anonymous-20081027-okq_b0237_delay_100_jitter_5_plr_5_evs,4.368111,3.75,3.9033010000000004,2.401,0.6181111335754395,1.3490000000000002,0.15330100000000035,91.47432919206291,81.39310344827587,97.88550344827586
5852,squilla-20070519_ar-22_delay_100_jitter_1_plr_3_opus,3.6120486,3.97,3.170154,3.987,0.3579513740539553,0.016999999999999904,0.7998460000000001,95.20814760302603,99.77242302543507,89.29255689424365
5853,lindacrisan-20091116-cgx_a0579_delay_50_jitter_1_plr_3_opus,3.9572155,3.36,1.0,2.9760000000000004,0.5972155475616456,0.38399999999999945,2.36,91.2942340005591,94.40233236151605,65.59766763848395
5854,anonymous-20110503-yro_a0028_delay_100_jitter_5_plr_5_evs,3.1906135,3.88,2.092216,3.6660000000000004,0.6893864917755126,0.21399999999999952,1.7877839999999998,90.65871962363804,97.10027100271003,75.77528455284553
5855,anonymous-20120409-cmx_ar-09_delay_50_jitter_5_plr_3_evs,2.9198713,3.77,4.495744999999999,2.947,0.8501286697387695,0.823,0.7257449999999994,88.30634567071844,88.67950481430536,90.01726272352133
5856,anonymous-20111029-lve_b0415_delay_100_jitter_10_plr_1_evs,3.2741551,3.17,2.774614,2.89,0.10415513992309577,0.2799999999999998,0.3953859999999998,98.4384536743164,95.80209895052474,94.07217391304349
5857,ralfherzog-20071010-en12_en12-148_delay_300_jitter_10_plr_1_evs,3.003286,3.55,4.302415,1.95,0.5467141151428221,1.5999999999999999,0.7524150000000001,92.24518985613018,77.30496453900709,89.32744680851064
5858,beez1717-20111017-yqm_a0090_delay_100_jitter_5_plr_3_evs,3.306407,2.78,4.151321,3.013,0.5264069747924807,0.2330000000000001,1.3713210000000005,91.61772333132993,96.28980891719745,78.16367834394904
5859,soulphox-20100119-qmd_b0306_delay_50_jitter_10_plr_5_opus,3.2538295,3.1,2.469178,2.6510000000000002,0.1538294792175292,0.44899999999999984,0.6308220000000002,97.66925031488591,93.1969696969697,90.44209090909091
5860,ralfherzog-20071126-en26_en26-67_delay_100_jitter_1_plr_1_evs,3.7048059,4.37,5.0,3.2739999999999996,0.6651941490173341,1.0960000000000005,0.6299999999999999,91.5477236465396,86.07369758576874,91.99491740787802
5861,class06408-20121210-xpn_b0522_delay_50_jitter_5_plr_1_evs,2.7002897,4.42,3.253829,3.627,1.7197102737426757,0.7930000000000001,1.1661709999999998,78.28648644264298,89.98737373737373,85.27561868686868
5862,pcsnpny-20150304-ubd_b0246_delay_50_jitter_10_plr_5_evs,3.1713293,3.6,3.132567,1.963,0.42867074012756357,1.637,0.4674330000000002,93.9623839418653,76.94366197183098,93.41643661971831
5863,nseraji-20120612-tsy_a0241_delay_100_jitter_5_plr_5_opus,3.3696723,3.33,1.0,3.23,0.03967229843139641,0.10000000000000009,2.33,99.4191464358507,98.53587115666178,65.88579795021963
5864,dw96-20110603-ktd_a0055_delay_100_jitter_10_plr_3_opus,3.9467103,3.11,4.579552,2.345,0.8367103481292726,0.7649999999999997,1.4695519999999997,87.34174965008665,88.42662632375189,77.76774583963692
5865,Chas-20100107-yfs_b0399_delay_50_jitter_5_plr_3_opus,3.176348,4.29,1.55062,4.117,1.1136520290374756,0.17300000000000004,2.7393799999999997,85.70408178385782,97.77920410783055,64.83465982028241
5866,anonymous-20090430-bme_a0353_delay_100_jitter_5_plr_3_evs,3.29658,3.83,2.9857720000000003,4.215,0.5334199237823487,0.3849999999999998,0.8442279999999998,92.7227841230239,94.74761255115962,88.48256480218282
5867,bugsysservant-20091105-mnz_b0446_delay_100_jitter_1_plr_5_evs,3.0407345,4.29,2.975021,2.68,1.2492654705047608,1.6099999999999999,1.3149790000000001,83.9632160397335,79.33247753530168,83.11965340179718
5868,rortiz-20090504_cc-22_delay_100_jitter_5_plr_5_opus,3.243148,4.17,3.099568,1.886,0.9268519115447997,2.284,1.0704319999999998,87.9158812054133,70.22164276401564,86.0439113428944
5869,Decent-20110516-qsa_a0028_delay_300_jitter_5_plr_5_evs,3.8565536,3.73,3.238997,3.883,0.12655355453491213,0.15300000000000002,0.4910030000000001,98.24960505484215,97.88381742738589,93.20881051175657
5870,farmerjack-20080915-txy_a0302_delay_50_jitter_1_plr_5_evs,3.9228418,3.74,2.455116,3.275,0.18284178733825662,0.4650000000000003,1.2848840000000004,97.47456094836662,93.57734806629834,82.25298342541436
